username,email,first_name,last_name,identity_card_number,nip,date_of_birth,pesel,phone_number,iban
kmazurek8153,kmazurek+8153,Damian,Dyka,PSP762913,7198419135,1972-09-01,72090156882,225440183,PL56178961803879257478626452
kmazurek8154,kmazurek+8154,Witold,Kołaczyk,YBT282011,4651378428,1973-05-11,73051126458,790242933,PL66610152398855927254442157
kmazurek8155,kmazurek+8155,Kamil,Kuryś,AVZ983851,3989901808,1992-03-11,92031141908,737651666,PL91260755265785864046444570
kmazurek8156,kmazurek+8156,Dominik,Krochmal,DHF059100,6353776621,1943-07-07,43070774503,694432241,PL92385466961329423458703300
kmazurek8157,kmazurek+8157,Maciej,Bekus,GZD576741,5074443481,1993-10-30,93103013473,517734986,PL23766044782439044752629389
kmazurek8158,kmazurek+8158,Róża,Ofiara,XER262743,4236930065,1933-10-13,33101306618,508400224,PL07275168459979438796831682
kmazurek8159,kmazurek+8159,Ernest,Jajko,JAG908161,8646998001,1962-12-24,62122442218,725467337,PL42458289038471213643402058
kmazurek8160,kmazurek+8160,Oliwier,Rząca,NKG364532,2283241774,1985-10-23,85102316183,782701594,PL36978173979801371292355383
kmazurek8161,kmazurek+8161,Marika,Pacura,DCM860641,5935195867,1980-07-22,80072227332,731283020,PL89910029805537767250521712
kmazurek8162,kmazurek+8162,Urszula,Och,NRP469925,8683551642,1965-03-25,65032555067,500513018,PL38970849166376792289799943
kmazurek8163,kmazurek+8163,Justyna,Stranc,RLL248065,8144693116,1990-04-20,90042076185,533701788,PL61604906523646647786845393
kmazurek8164,kmazurek+8164,Eryk,Tyczka,OBZ548124,5148689475,1995-12-25,95122593103,737976779,PL09556052275128859672626264
kmazurek8165,kmazurek+8165,Sonia,Kociemba,OAG361891,4318811970,1948-07-23,48072340437,538200920,PL26129953801908841019389841
kmazurek8166,kmazurek+8166,Gustaw,Krata,TLX581021,7941120869,1990-07-23,90072339364,574469601,PL87154111800013563625196778
kmazurek8167,kmazurek+8167,Apolonia,Szram,GOM610012,9283130995,1950-09-21,50092121440,668155008,PL61722804995391032966593531
kmazurek8168,kmazurek+8168,Sonia,Smyl,BSI933022,8154318294,1961-04-09,61040935477,723756337,PL80351540660025279334872423
kmazurek8169,kmazurek+8169,Piotr,Job,FFE761936,6435544532,1993-02-14,93021477917,329206124,PL77754162455948122962168402
kmazurek8170,kmazurek+8170,Kornel,Chylak,WAJ661556,1538292565,1977-10-29,77102998803,320165065,PL19164629810441487772153860
kmazurek8171,kmazurek+8171,Oskar,Janka,MHM314951,1561843386,1944-11-17,44111707607,578593485,PL46051272436809062082214951
kmazurek8172,kmazurek+8172,Piotr,Jop,JXH945766,2233828856,1961-04-11,61041162216,225421049,PL68219347049350932388005798
kmazurek8173,kmazurek+8173,Jan,Sprycha,AKS368966,8946862837,1957-05-17,57051798026,729558353,PL18340580689985860469650590
kmazurek8174,kmazurek+8174,Melania,Wawrzynowicz,YVO624441,2016511626,1975-08-25,75082529127,722545312,PL70684264802163476361622108
kmazurek8175,kmazurek+8175,Marcelina,Rochowiak,ZTV998221,2980003415,1932-05-02,32050262185,728732478,PL74133036854899561896817751
kmazurek8176,kmazurek+8176,Mariusz,Matwiejczyk,BWL082248,3231862418,1996-05-24,96052467726,666231949,PL35950606893369881647584751
kmazurek8177,kmazurek+8177,Melania,Glapiak,HBN375581,1889337514,1971-04-11,71041193048,692759393,PL73432293973599416526624859
kmazurek8178,kmazurek+8178,Aniela,Kopciuch,AZE350508,3382599769,1971-01-31,71013160188,668899606,PL82007399140236189850658563
kmazurek8179,kmazurek+8179,Malwina,Byra,QQI083766,5247282297,1979-03-01,79030160196,737265280,PL34379146892919993794460809
kmazurek8180,kmazurek+8180,Emil,Barteczko,JUD024899,2380981234,1943-10-17,43101754885,697965739,PL73201948928646593740330999
kmazurek8181,kmazurek+8181,Borys,Nieszporek,SYU383387,8451877577,1992-05-17,92051705416,661762425,PL17269866669976008262308401
kmazurek8182,kmazurek+8182,Gabriel,Bryda,UNR326980,9842618478,1950-12-20,50122091327,571894849,PL91877850760348094540958034
kmazurek8183,kmazurek+8183,Nicole,Kliszcz,EGY461140,2780126389,1979-05-26,79052670880,502228731,PL74357197381184793414672575
kmazurek8184,kmazurek+8184,Jędrzej,Filus,CVB449281,5294845537,1970-11-05,70110571868,533667434,PL55395204349660121100333323
kmazurek8185,kmazurek+8185,Robert,Dziełak,KSG041830,1581641941,1943-06-01,43060109139,782070879,PL32310817566251802065216798
kmazurek8186,kmazurek+8186,Dagmara,Linka,AAA592150,6497974134,1993-03-31,93033168166,732328463,PL46412636821039761226308888
kmazurek8187,kmazurek+8187,Artur,Miksza,RYM722776,4772900355,1978-10-31,78103155488,780435752,PL62816686070853040988324328
kmazurek8188,kmazurek+8188,Stefan,Kukieła,ZZC982407,7139929544,1951-12-09,51120982105,732555425,PL87395614187756352720148635
kmazurek8189,kmazurek+8189,Krystian,Filiks,RHE349857,4385376941,1948-07-12,48071260291,692513223,PL47708154564240439557397428
kmazurek8190,kmazurek+8190,Angelika,Kaja,XNR064601,2152265283,1947-05-19,47051916698,320398765,PL58483002048602079269423895
kmazurek8191,kmazurek+8191,Bartek,Budzich,FWB728009,3884791770,2003-06-10,03261066181,799288499,PL85331538498050777880432543
kmazurek8192,kmazurek+8192,Krystian,Drela,YEM965516,3636149580,1932-01-22,32012268611,604224598,PL80574804643161070291303570
kmazurek8193,kmazurek+8193,Alan,Szkup,WFQ925061,4152090790,1955-06-22,55062260914,514933989,PL29444683678775807216611414
kmazurek8194,kmazurek+8194,Igor,Gula,PZG501884,5335620144,1990-09-29,90092955018,579982297,PL07369699731994042375813683
kmazurek8195,kmazurek+8195,Nikodem,Mysior,WEF199723,1040359529,1977-07-30,77073061685,327901788,PL67112050092313598302387113
kmazurek8196,kmazurek+8196,Ada,Koloch,TBL567821,5757868599,1934-01-29,34012990776,514738432,PL13180429432179121173831467
kmazurek8197,kmazurek+8197,Anna Maria,Moryc,TVA246686,6211496834,1985-11-08,85110803291,226373806,PL29698067194324551095406945
kmazurek8198,kmazurek+8198,Marek,Hubert,FOX018265,7189303516,1932-01-30,32013059850,727406327,PL58388567364225592454758251
kmazurek8199,kmazurek+8199,Nataniel,Lejman,DFI873035,4399690819,1981-04-03,81040333204,693784418,PL86274270089852890345279509
kmazurek8200,kmazurek+8200,Piotr,Nieroda,DMS670336,9379649199,1982-08-08,82080881814,229080588,PL37781889143215011381132744
kmazurek8201,kmazurek+8201,Jakub,Strójwąs,RBS959559,5986126876,1955-02-12,55021287266,723630901,PL27276920201623048831532431
kmazurek8202,kmazurek+8202,Jerzy,Cabała,FXS050528,9343000748,1990-09-02,90090246903,797304292,PL04780119067199978603389785
kmazurek8203,kmazurek+8203,Hubert,Urynowicz,SUK986900,1261265399,2003-12-25,03322547431,227473223,PL31196258857134952042842463
kmazurek8204,kmazurek+8204,Róża,Herok,JAO810330,3848701622,1979-07-16,79071671389,781584467,PL77832871385800624473287846
kmazurek8205,kmazurek+8205,Justyna,Zygmuntowicz,VTE851244,1499815443,1934-08-03,34080326747,505838413,PL34940954800132207909767671
kmazurek8206,kmazurek+8206,Kacper,Szlufik,GPE621877,1027213412,1977-02-09,77020900441,665920087,PL80891574628503769586060479
kmazurek8207,kmazurek+8207,Jędrzej,Wojcik,XAZ691824,8885429430,1955-02-28,55022833374,665539953,PL67779394908992997381099826
kmazurek8208,kmazurek+8208,Dominik,Ćmiel,SEG168982,6926479057,1996-09-17,96091738380,538211085,PL05886561240977769452046651
kmazurek8209,kmazurek+8209,Dorota,Kurzydło,HIR839262,5566642430,1968-04-01,68040139375,507349769,PL32059788399678110725338416
kmazurek8210,kmazurek+8210,Antoni,Łokietek,MPD803250,1553780843,1941-02-12,41021260839,537490619,PL02484390790196923281732427
kmazurek8211,kmazurek+8211,Marika,Grębowiec,YPL539425,9842316168,1995-03-28,95032837498,782130645,PL89701965568208571462899169
kmazurek8212,kmazurek+8212,Kazimierz,Bodzak,HRA985589,5275418633,1996-07-04,96070410735,321448886,PL74123789868456445866860259
kmazurek8213,kmazurek+8213,Inga,Jaracz,VQW477766,2670069561,1933-01-26,33012624900,515907285,PL81664689737275971888371727
kmazurek8214,kmazurek+8214,Maciej,Mydlarz,QXX433594,7277963784,1996-12-15,96121538399,889245247,PL52569799890875655767923617
kmazurek8215,kmazurek+8215,Radosław,Kręcichwost,TUQ278376,1310798323,1956-07-16,56071614026,577605606,PL37449354326045477966401918
kmazurek8216,kmazurek+8216,Adam,Mytych,AOD617034,9733023912,2000-08-30,00283078611,661342234,PL24513801525919474191915006
kmazurek8217,kmazurek+8217,Anastazja,Słomiany,XEX340313,3937638380,1970-10-24,70102452580,799774438,PL06371373997903332811779805
kmazurek8218,kmazurek+8218,Hubert,Waniek,VOY244575,3494707342,1989-10-09,89100904876,508720593,PL32418473064074853229298806
kmazurek8219,kmazurek+8219,Fabian,Piskor,TQQ422065,3493302123,1961-03-05,61030546946,322905285,PL91572494193107828620715895
kmazurek8220,kmazurek+8220,Krystyna,Fularczyk,AWM888608,7280980775,1987-11-22,87112249695,799504850,PL20823149263729590391875443
kmazurek8221,kmazurek+8221,Alan,Imiołczyk,ZGO336984,4712375371,1944-12-03,44120325766,518434538,PL20145799508524686346350476
kmazurek8222,kmazurek+8222,Oliwier,Windak,PNE517058,5550784995,1975-07-14,75071491529,729775150,PL23797769437047239734961446
kmazurek8223,kmazurek+8223,Dawid,Nehring,NSX402745,7481579418,1964-03-19,64031947136,791507389,PL28993122965163587118793287
kmazurek8224,kmazurek+8224,Jerzy,Hrynkiewicz,PDN768226,8764723053,1962-01-24,62012404627,663048479,PL90859819321117703877098377
kmazurek8225,kmazurek+8225,Kamil,Siemieńczuk,NWS445390,1160642825,1958-04-10,58041076803,538340357,PL86920942379095871929273160
kmazurek8226,kmazurek+8226,Patryk,Prokopczyk,OTC543801,4493136464,1996-02-20,96022004663,607197399,PL98072795552093056271229617
kmazurek8227,kmazurek+8227,Sara,Różak,SXQ255498,1757670702,1982-09-02,82090202117,515438935,PL10794506137427626849138007
kmazurek8228,kmazurek+8228,Urszula,Kręgiel,CSE721224,2776729319,1987-03-07,87030778385,886875090,PL17859160678963047854567938
kmazurek8229,kmazurek+8229,Roksana,Kutnik,TWN637510,8665318875,1944-01-26,44012648166,321860409,PL09628863146989110619406593
kmazurek8230,kmazurek+8230,Rafał,Golisz,KCY892081,8680570231,1972-08-20,72082058488,518644826,PL42714419071731038047771534
kmazurek8231,kmazurek+8231,Alex,Gałach,YLY707786,5529096588,1967-01-15,67011539570,519428754,PL45004090813644409035210343
kmazurek8232,kmazurek+8232,Urszula,Mierzwiak,MTJ190590,9510635558,1946-06-25,46062545073,504871711,PL87050860868526744113234758
kmazurek8233,kmazurek+8233,Marcel,Kaszkowiak,ZKY019607,5713472929,1933-08-22,33082278816,607835411,PL92482287530500106393622426
kmazurek8234,kmazurek+8234,Kajetan,Kranc,VFE890601,9531738648,2004-03-07,04230730289,720343275,PL35897531444472264784411026
kmazurek8235,kmazurek+8235,Wiktor,Roczniak,MIB237122,8892156507,1989-07-04,89070425117,727502971,PL12887539351839268441219279
kmazurek8236,kmazurek+8236,Olaf,Lemanowicz,ZWB605210,2516064343,1977-12-09,77120901551,886271625,PL12134970738459082512130837
kmazurek8237,kmazurek+8237,Elżbieta,Sidorczuk,LGY221138,5992262176,1942-03-28,42032827536,505136926,PL20451472284721345546409779
kmazurek8238,kmazurek+8238,Mateusz,Mrotek,IJR282480,9147887235,1955-05-21,55052151518,539341852,PL22897069658407974844612007
kmazurek8239,kmazurek+8239,Witold,Kiełek,HHV151945,7593308334,1931-08-16,31081667022,519649748,PL06723856240412368615320314
kmazurek8240,kmazurek+8240,Stanisław,Białach,FPR240618,4770605681,1938-01-10,38011062591,572384811,PL72125144408502918802286973
kmazurek8241,kmazurek+8241,Tadeusz,Buszkiewicz,OMC884684,7150185921,1970-06-09,70060931637,328076511,PL46020033121642150227159719
kmazurek8242,kmazurek+8242,Stanisław,Skomra,DCX909749,2275394612,1943-05-02,43050241627,604503142,PL88997087708082820865624435
kmazurek8243,kmazurek+8243,Aurelia,Dziuban,LRA705282,1482675894,1972-06-19,72061941893,579654517,PL81543011683556102746196548
kmazurek8244,kmazurek+8244,Fabian,Moryc,XLR855320,1489174646,1961-06-12,61061252427,788214560,PL60201238733859363099039472
kmazurek8245,kmazurek+8245,Melania,Stark,TLG941208,4481667753,1998-09-01,98090151184,321666158,PL41849967802832946123807598
kmazurek8246,kmazurek+8246,Krystian,Jakiel,WLR622439,3621803168,1945-12-03,45120372536,792671285,PL47090519236922071295625239
kmazurek8247,kmazurek+8247,Julianna,Jędrasiak,IOU798255,8247761349,1949-08-19,49081968487,518220994,PL15086454193341765909492344
kmazurek8248,kmazurek+8248,Szymon,Bociek,NQT933188,9414560786,1955-10-03,55100336252,609594291,PL03976378406344594170522831
kmazurek8249,kmazurek+8249,Urszula,Litewka,KOR780406,7259177495,1944-01-29,44012926381,518087364,PL33533033662455547934256055
kmazurek8250,kmazurek+8250,Fryderyk,Mojsa,OAC599500,7962639861,1939-05-20,39052066380,789344754,PL24515920141167177404643925
kmazurek8251,kmazurek+8251,Konstanty,Maciuk,BKA504460,9176918547,1970-01-20,70012052535,737916852,PL98199308012060816290698797
kmazurek8252,kmazurek+8252,Anita,Figat,IXV283122,6668315681,1997-03-08,97030854855,531010991,PL08889319421857261439303941
kmazurek8253,kmazurek+8253,Ida,Szelest,RSG530843,5655682974,1937-10-19,37101985048,606379607,PL50955358313419238718135743
kmazurek8254,kmazurek+8254,Łukasz,Dylik,PXU599029,4578058937,1998-06-04,98060477498,223189045,PL41711409680211154910186486
kmazurek8255,kmazurek+8255,Bartek,Królikiewicz,TKO104369,4318907090,1951-04-21,51042111845,229495894,PL53090624623613574781256513
kmazurek8256,kmazurek+8256,Konrad,Tlałka,HHX626384,8843216971,1959-05-15,59051555571,735601596,PL47591686199522255253133537
kmazurek8257,kmazurek+8257,Angelika,Smutek,KTP454739,2727898370,1955-04-23,55042373229,519619504,PL20863074059063829054328533
kmazurek8258,kmazurek+8258,Marcin,Śmieszek,JPB693762,2453347633,2000-07-07,00270746505,782728437,PL71709539504539381292997429
kmazurek8259,kmazurek+8259,Adam,Mazanek,SSR640591,3311426671,1945-02-15,45021507981,535287284,PL85895458818809584797456204
kmazurek8260,kmazurek+8260,Angelika,Gągała,AMR498363,4934499435,1957-12-21,57122122460,881788666,PL78741968343700952681601915
kmazurek8261,kmazurek+8261,Marcin,Golan,AIL546813,1171048066,1975-12-18,75121882516,720820738,PL47448688925916820220391615
kmazurek8262,kmazurek+8262,Jacek,Kamieniarz,YYT233230,3884550322,1984-11-02,84110220752,579063083,PL60776838645126615809873853
kmazurek8263,kmazurek+8263,Natan,Kolman,WJH332626,8568435719,1941-10-10,41101015164,519171253,PL10540051519512962756447059
kmazurek8264,kmazurek+8264,Michał,Jarmuż,ZYZ281731,8320190532,1959-07-21,59072149902,228992666,PL97795846102111821739072897
kmazurek8265,kmazurek+8265,Franciszek,Wywiał,RUR854913,7875804682,1997-03-21,97032146679,607151756,PL03044809769860525793898702
kmazurek8266,kmazurek+8266,Anastazja,Lenarcik,JJH867796,1228472126,1982-05-27,82052764673,327469001,PL98193754244955612304685370
kmazurek8267,kmazurek+8267,Cyprian,Oszust,QAK370473,7549358733,1979-01-21,79012156799,887161786,PL93826018536452493650333612
kmazurek8268,kmazurek+8268,Sonia,Gendek,ETG858637,6186069410,2002-11-24,02312443425,792774778,PL04662135454444962253440086
kmazurek8269,kmazurek+8269,Marek,Podsiadła,DDC253080,3723607838,1935-03-28,35032817382,785721984,PL22663071348099269308632385
kmazurek8270,kmazurek+8270,Adrian,Grys,CTW472792,8587526179,1975-12-06,75120691607,739550422,PL86920615527918378197927881
kmazurek8271,kmazurek+8271,Krystyna,Hyży,TFG480329,2944914633,1985-03-13,85031340972,794165273,PL75333079618912718316238603
kmazurek8272,kmazurek+8272,Patryk,Ziarnik,GLJ327226,2773596496,1960-06-08,60060811215,324245794,PL76904279025086122165783443
kmazurek8273,kmazurek+8273,Marianna,Czapiga,OLS796906,9397183914,1936-07-23,36072361073,321120466,PL85420275405665415565715707
kmazurek8274,kmazurek+8274,Julian,Drzał,ETV970927,7278975335,1974-12-27,74122771333,505744518,PL06722909158486792873766355
kmazurek8275,kmazurek+8275,Kazimierz,Błasik,EMZ133875,3886441293,1938-11-04,38110442771,722356239,PL71110811126855011633059596
kmazurek8276,kmazurek+8276,Inga,Hrabia,HCI058442,1260533946,1931-04-09,31040957324,788331620,PL90391837166232509715478546
kmazurek8277,kmazurek+8277,Maciej,Makar,ZXV349894,5728318554,1978-02-27,78022760839,790429310,PL25783145479194703700121144
kmazurek8278,kmazurek+8278,Tomasz,Heba,SDU966628,9722141772,1972-07-16,72071641206,691767633,PL83082514375802614861961209
kmazurek8279,kmazurek+8279,Karina,Pyzel,PIU268353,8219762704,1956-12-09,56120920377,320335299,PL15456812594444201782918456
kmazurek8280,kmazurek+8280,Monika,Ulfik,WMD883572,2456597483,1958-11-24,58112483503,785300055,PL41765759953739513344014929
kmazurek8281,kmazurek+8281,Olga,Stanclik,IWG087511,3489566100,1974-10-07,74100767923,665195528,PL65076307091796019154031718
kmazurek8282,kmazurek+8282,Alex,Bystrek,ZFK688622,2839443114,1995-11-20,95112083609,502523270,PL96107252643098109902434401
kmazurek8283,kmazurek+8283,Tobiasz,Golon,XVT048843,7695212098,1999-05-01,99050108530,796876813,PL30575558766695632837062930
kmazurek8284,kmazurek+8284,Oskar,Mulawa,MPU297830,2120720620,1955-05-29,55052988367,738596261,PL10544192501809491593933635
kmazurek8285,kmazurek+8285,Olga,Wiciak,BFL456822,8878672632,1990-05-24,90052427029,327683424,PL82388666838754729182418831
kmazurek8286,kmazurek+8286,Tadeusz,Patyna,BIW775217,9870572475,1990-08-13,90081344791,229882080,PL09363254084519130939045370
kmazurek8287,kmazurek+8287,Franciszek,Szwałek,MJK531653,6280551045,1931-09-09,31090912667,228619166,PL18457239741247712302776885
kmazurek8288,kmazurek+8288,Jan,Wężyk,HYB463351,3888801347,1954-12-28,54122876740,606965850,PL35206454599140639099193980
kmazurek8289,kmazurek+8289,Leon,Staręga,RIR532844,7244787661,1946-08-12,46081204980,328888792,PL49813466634278919218046793
kmazurek8290,kmazurek+8290,Artur,Kiryluk,ZNE326931,9776043100,1989-10-30,89103007361,325656619,PL65580998529432237754338045
kmazurek8291,kmazurek+8291,Józef,Wojtiuk,RSJ217772,4660286795,1979-03-13,79031360465,880533488,PL59980418376902684320140825
kmazurek8292,kmazurek+8292,Maurycy,Karaśkiewicz,AFO116995,4773205628,1974-03-12,74031266797,795353808,PL35380257302680045914512533
kmazurek8293,kmazurek+8293,Hubert,Dyja,DTX059766,8224167453,1968-07-04,68070477829,532629340,PL86820750758290129942819645
kmazurek8294,kmazurek+8294,Michał,Rajczak,GFW154360,8758517113,1958-02-14,58021492733,512495445,PL63068018006060082718761011
kmazurek8295,kmazurek+8295,Karina,Sudak,MRZ308634,5719412242,2002-09-04,02290402979,572771067,PL08744214172335218329931614
kmazurek8296,kmazurek+8296,Hubert,Klęk,HOE893007,2788407975,1990-11-17,90111774909,738496171,PL09172259999498494564069617
kmazurek8297,kmazurek+8297,Blanka,Słoń,HKP902025,6838952353,1983-05-31,83053169801,603006629,PL77302782602052792969814291
kmazurek8298,kmazurek+8298,Leon,Kubasiewicz,GHL530321,8788684324,1976-10-19,76101954405,730970805,PL49603671354713115545799104
kmazurek8299,kmazurek+8299,Tymon,Wocial,XPA414852,5143415224,1983-09-25,83092525549,519660134,PL35606605044076508346484764
kmazurek8300,kmazurek+8300,Anita,Deszcz,AOZ314238,6262254638,1994-10-05,94100550545,734023838,PL65627797477315532808460334
kmazurek8301,kmazurek+8301,Angelika,Dziurla,POU685110,6034069433,1975-01-25,75012553673,737318771,PL64904751788939715922251779
kmazurek8302,kmazurek+8302,Angelika,Wittbrodt,XPP785474,4174238662,1939-09-05,39090524660,519218872,PL64361426850833566331069254
kmazurek8303,kmazurek+8303,Julita,Kurach,NUE549108,1738707172,2003-11-23,03312312821,516671144,PL02452708139459275144173102
kmazurek8304,kmazurek+8304,Anastazja,Bystrek,FNV725115,5828595141,1948-06-12,48061223048,515106281,PL27158688592248673659420553
kmazurek8305,kmazurek+8305,Natasza,Kasznia,UKF713998,9831712742,1971-08-07,71080738486,690927197,PL95556209287430811507508458
